,isin,name,country,industry,e19,e18,is_europe,e18avg,e18std,e18zscore,is_above_e18avg,trend
1122,GB00B1CRLC47,MONDI PLC,United Kingdom,Paper,-0.131690576,-0.152356573,1,-0.19659005347058825,0.08868244247655188,0.4987850947191021,0,-0.37653576483634266
1123,IE00B1RR8406,SMURFIT KAPPA GROUP PLC,Ireland,Paper,-0.111311625,-0.104133012,1,-0.19659005347058825,0.08868244247655188,1.0425630924073206,1,-0.13916334387927629
1124,FI0009005961,STORA ENSO OYJ,Finland,Paper,-0.109801111,-0.17202442699999998,1,-0.19659005347058825,0.08868244247655188,0.2770066518756918,0,-0.09837567821282694
1125,GB0008220112,DS SMITH PLC,United Kingdom,Paper,-0.089959385,-0.092198999,1,-0.19659005347058825,0.08868244247655188,1.1771332808993145,1,-0.1408212198216001
1126,AU000000ORA8,ORORA LTD,Australia,Paper,-0.075088848,-0.077874828,0,-0.19659005347058825,0.08868244247655188,1.338655343214946,1,-0.09563460728494964
1127,163851108,CHEMOURS CO,United States,Petroleum Refinery,-0.520343152,-0.494309847,0,-0.3422257151578948,0.34811725796032883,-0.4368761627423729,0,-0.26153394960640736
1128,277432100,EASTMAN CHEMICAL COMPANY,United States,Petroleum Refinery,-0.236026313,-0.293509405,0,-0.3422257151578948,0.34811725796032883,0.13994224372365494,0,-0.19009424506420894
1129,447011107,HUNTSMAN CORPORATION,United States,Petroleum Refinery,-0.152061196,-0.120181195,0,-0.3422257151578948,0.34811725796032883,0.6378440455922435,0,-0.25435579416401655
1130,ZAE000006896,SASOL LTD,South Africa,Petroleum Refinery,-1.248166853,-1.36719027,0,-0.3422257151578948,0.34811725796032883,-2.9443083656568083,-1,-0.05594468196407096
1131,JP3158800007,UBE INDUSTRIES LTD,Japan,Petroleum Refinery,-0.5140386779999999,-0.540909314,0,-0.3422257151578948,0.34811725796032883,-0.5707375727541408,0,-0.012105049723737606
1132,AU000000IPL1,INCITEC PIVOT LTD,Australia,Petroleum Refinery,-0.507238226,-0.577447817,0,-0.3422257151578948,0.34811725796032883,-0.6756979048390384,0,0.7330544539202654
1133,KR7010060002,OCI COMPANY LIMITED,South Korea,Petroleum Refinery,-0.300955603,-0.253915402,0,-0.3422257151578948,0.34811725796032883,0.2536797907559026,0,-0.373308241284813
1134,BE0003470755,SOLVAY SOCIETE ANONYME,Belgium,Petroleum Refinery,-0.293333637,-0.288596428,1,-0.3422257151578948,0.34811725796032883,0.15405523837604837,0,-0.21251686912205356
1135,KR7004000006,LOTTE FINE CHEMICAL CO LTD,South Korea,Petroleum Refinery,-0.197250544,-0.183319911,0,-0.3422257151578948,0.34811725796032883,0.45647206659315803,0,-0.21768032818590752
1136,DE0005470405,LANXESS AG,Germany,Petroleum Refinery,-0.194576504,-0.278053402,1,-0.3422257151578948,0.34811725796032883,0.1843410853397214,0,0.1457997249413772
1137,JP3485800001,DAICEL CORPORATION,Japan,Petroleum Refinery,-0.15198405199999998,-0.152665553,0,-0.3422257151578948,0.34811725796032883,0.5445296313907451,0,-0.15928630949096148
1138,JP3896800004,MITSUBISHI GAS CHEMICAL COMPANY INCORPORATED,Japan,Petroleum Refinery,-0.134306187,-0.124782081,0,-0.3422257151578948,0.34811725796032883,0.62462756208046,0,-0.10275147765803218
1139,JP3897700005,MITSUBISHI CHEMICAL HOLDINGS CORPORATION,Japan,Petroleum Refinery,-0.1342734,-0.143811764,0,-0.3422257151578948,0.34811725796032883,0.5699629840830984,0,0.5427402352102363
1140,JP3368000000,SHOWA DENKO KABUSHIKI KAISHA,Japan,Petroleum Refinery,-0.132450713,-1.083993035,0,-0.3422257151578948,0.34811725796032883,-2.130797318662772,-1,-0.29329255540851934
1141,FR0010313833,ARKEMA SA,France,Petroleum Refinery,-0.128921055,-0.12753226199999998,1,-0.3422257151578948,0.34811725796032883,0.6167274050583298,0,-0.23836466793303446
1142,JP3401400001,SUMITOMO CHEMICAL CO LIMITED,Japan,Petroleum Refinery,-0.120322135,-0.128098557,0,-0.3422257151578948,0.34811725796032883,0.6151006687013965,0,0.5611056920675196
1143,FI0009004824,KEMIRA OYJ,Finland,Petroleum Refinery,-0.119180817,-0.140558354,1,-0.3422257151578948,0.34811725796032883,0.579308714366803,0,-0.16164943325919506
1144,DE000BASF111,BASF SE,Germany,Petroleum Refinery,-0.103102649,-0.098534494,1,-0.3422257151578948,0.34811725796032883,0.7000262572034439,0,0.09509554714648644
1145,JP3670800006,NISSAN CHEMICAL CORP,Japan,Petroleum Refinery,-0.094601028,-0.104879497,0,-0.3422257151578948,0.34811725796032883,0.6817996313901294,0,-0.24265821568928828
1146,902494103,"TYSON FOODS, INC.",United States,Processing of Food products nec,-0.04990597,-0.056799533,0,-0.06662977155000001,0.10884681521528869,0.0903125969331921,0,0.0029050761610257252
1147,205887102,CONAGRA BRANDS INC,United States,Processing of Food products nec,-0.032524973,-0.029940177,0,-0.06662977155000001,0.10884681521528869,0.33707549897010275,0,-0.2781318771003881
1148,134429109,CAMPBELL SOUP COMPANY,United States,Processing of Food products nec,-0.031959837000000005,-0.036518945,0,-0.06662977155000001,0.10884681521528869,0.2766348881264339,0,-0.1066591482311537
1149,440452100,HORMEL FOODS CORPORATION,United States,Processing of Food products nec,-0.029336116,-0.026220987,0,-0.06662977155000001,0.10884681521528869,0.3712445281019501,0,-0.5275703068106357
1150,343498101,"FLOWERS FOODS, INC.",United States,Processing of Food products nec,-0.027344631,-0.030449647000000007,0,-0.06662977155000001,0.10884681521528869,0.3323948843008327,0,-0.167155793944132
1151,487836108,KELLOGG COMPANY,United States,Processing of Food products nec,-0.024300018,-0.022961141,0,-0.06662977155000001,0.10884681521528869,0.4011934613211015,0,-0.1944441511078912
1152,609207105,MONDELEZ INTERNATIONAL INCORPORATED,United States,Processing of Food products nec,-0.021417039,-0.021195277,0,-0.06662977155000001,0.10884681521528869,0.4174168482572033,0,0.16193799624643274
1153,832696405,J M SMUCKER CO,United States,Processing of Food products nec,-0.018211085,-0.018662968,0,-0.06662977155000001,0.10884681521528869,0.44068173657746634,0,0.08043978600273764
1154,427866108,HERSHEY CO,United States,Processing of Food products nec,-0.014235153,-0.013382604,0,-0.06662977155000001,0.10884681521528869,0.489193619902265,0,-0.23493269318006613
1155,370334104,"GENERAL MILLS, INC.",United States,Processing of Food products nec,-0.014109478,-0.018567592,0,-0.06662977155000001,0.10884681521528869,0.44155797718966394,0,0.016365163373287608
1157,P49521126,GRUPO BIMBO S.A.B. DE C.V.,Mexico,Processing of Food products nec,-0.031467477,-0.043912753,0,-0.06662977155000001,0.10884681521528869,0.20870632278094586,0,0.18573903241930229
1159,ZAE000179438,RCL FOODS LTD,South Africa,Processing of Food products nec,-0.6984234709999999,-0.750907836,0,-0.06662977155000001,0.10884681521528869,-6.28661539702896,-1,0.043131288028486356
1160,TW0001737005,TAIYEN BIOTECH COMPANY LIMITED,Taiwan,Processing of Food products nec,-0.550906727,-0.067331597,0,-0.06662977155000001,0.10884681521528869,-0.006447827146911506,0,-0.27316620366699623
1161,ES0112501012,EBRO FOODS SA,Spain,Processing of Food products nec,-0.257421776,-0.266446804,1,-0.06662977155000001,0.10884681521528869,-1.8357637019951463,-1,-0.026375459850816196
1162,ZAE000025284,OCEANA GROUP LIMITED,South Africa,Processing of Food products nec,-0.244247446,-0.236376154,0,-0.06662977155000001,0.10884681521528869,-1.5594979248061391,-1,-0.14241928580424534
1163,GB0008754136,TATE & LYLE PLC,United Kingdom,Processing of Food products nec,-0.237184122,-0.24156603,1,-0.06662977155000001,0.10884681521528869,-1.6071784746663709,-1,-0.24375749700273297
1164,ZAE000029757,ASTRAL FOODS LIMITED,South Africa,Processing of Food products nec,-0.235970244,-0.186285087,0,-0.06662977155000001,0.10884681521528869,-1.0993001055045395,-1,-0.35028995483588693
1165,ES0184262212,VISCOFAN SA,Spain,Processing of Food products nec,-0.128928708,-0.143408811,1,-0.06662977155000001,0.10884681521528869,-0.7053861823897954,0,-0.34642694101437144
1167,GB0002670437,DEVRO PLC,United Kingdom,Processing of Food products nec,-0.121658626,-0.136359326,1,-0.06662977155000001,0.10884681521528869,-0.6406209893425135,0,0.005357499624316146
1169,GB0006731235,ASSOCIATED BRITISH FOODS PLC,United Kingdom,Processing of Food products nec,-0.092332443,-0.091042414,1,-0.06662977155000001,0.10884681521528869,-0.22428439823171767,0,-0.5226720266632194
1170,TW0001702009,NAMCHOW HOLDINGS CO LTD,Taiwan,Processing of Food products nec,-0.087751565,-0.091778095,0,-0.06662977155000001,0.10884681521528869,-0.231043263877395,0,0.11292623228004407
1174,KYG9222R1065,UNI-PRESIDENT CHINA HOLDINGS LIMITED,China,Processing of Food products nec,-0.074984034,-0.07431792799999999,0,-0.06662977155000001,0.10884681521528869,-0.07063281029209295,0,-0.24586181771791332
1175,TW0001232007,TTET UNION CORPORATION,Taiwan,Processing of Food products nec,-0.07036679,-0.070115622,0,-0.06662977155000001,0.10884681521528869,-0.032025286574580175,0,0.16722897588139948
1176,JP3119600009,AJINOMOTO COMPANY INCORPORATED,Japan,Processing of Food products nec,-0.069361498,-0.057629502,0,-0.06662977155000001,0.10884681521528869,0.08268748637429886,0,-0.28343556411770904
1178,IL0007460160,STRAUSS GROUP LTD,Israel,Processing of Food products nec,-0.045386018,-0.05078036,0,-0.06662977155000001,0.10884681521528869,0.1456120835382402,0,-0.04682226253771325
1180,TREULKR00015,ULKER BISKUVI SANAYI A.S.,Turkey,Processing of Food products nec,-0.03665111,-0.042536662,0,-0.06662977155000001,0.10884681521528869,0.22134877811855236,0,-0.10949538110255765
1181,KR7003920006,NAMYANG DAIRY PRODUCTS COMPANY LIMITED,South Korea,Processing of Food products nec,-0.031201655,-0.030007375,0,-0.06662977155000001,0.10884681521528869,0.33645813593686114,0,-0.04729751396239218
1183,JP3613000003,TOYO SUISAN KAISHA LIMITED,Japan,Processing of Food products nec,-0.028555648,-0.027912204,0,-0.06662977155000001,0.10884681521528869,0.35570693982566537,0,-0.1334234385886652
1184,KR7004370003,NONGSHIM COMPANY LIMITED,South Korea,Processing of Food products nec,-0.028271562000000007,-0.027694712000000003,0,-0.06662977155000001,0.10884681521528869,0.35770508740186974,0,-0.12599460765097023
1185,FR0000063935,BONDUELLE,France,Processing of Food products nec,-0.02564975,-0.023133873,1,-0.06662977155000001,0.10884681521528869,0.39960653386108946,0,-0.2932910486849808
1186,KR7005180005,BING-GRAE COMPANY LIMITED,South Korea,Processing of Food products nec,-0.025022694,-0.024277108,0,-0.06662977155000001,0.10884681521528869,0.3891033785989094,0,-0.1623625212082435
1187,JP3220580009,CALBEE INCORPORATED,Japan,Processing of Food products nec,-0.022682253,-0.029663768,0,-0.06662977155000001,0.10884681521528869,0.33961493018316385,0,-0.17470038487852543
1188,JP3831400001,BOURBON CORPORATION,Japan,Processing of Food products nec,-0.020534262,-0.021855003,0,-0.06662977155000001,0.10884681521528869,0.41135579815945705,0,-0.24188376059042796
1189,FI0009006308,HKSCAN CORPORATION,Finland,Processing of Food products nec,-0.019628764,-0.020662887,1,-0.06662977155000001,0.10884681521528869,0.42230803408516693,0,-0.2877218052219587
1190,TW0001219004,FWUSOW INDUSTRY COMPANY LIMITED,Taiwan,Processing of Food products nec,-0.019154933,-0.020941824,0,-0.06662977155000001,0.10884681521528869,0.41974537757153096,0,-0.10157122536083851
1191,FR0000121857,BEL SA,France,Processing of Food products nec,-0.018386733,-0.018686532,1,-0.06662977155000001,0.10884681521528869,0.44046524884694904,0,-0.07801950254435402
1192,JP3918000005,MEIJI HOLDINGS COMPANY LIMITED,Japan,Processing of Food products nec,-0.017719919,-0.018200121,0,-0.06662977155000001,0.10884681521528869,0.44493401533348265,0,-0.004968128302274174
1193,TW0001217008,A.G.V. PRODUCTS CORP,Taiwan,Processing of Food products nec,-0.017177472,-0.01399614,0,-0.06662977155000001,0.10884681521528869,0.483556927650071,0,-0.285575955491766
1194,GB00B7N0K053,PREMIER FOODS PLC,United Kingdom,Processing of Food products nec,-0.017171504,-0.020798924,1,-0.06662977155000001,0.10884681521528869,0.4210582317852014,0,-0.39931830074644625
1195,JP3743000006,NH FOODS LTD,Japan,Processing of Food products nec,-0.016969687,-0.015659118,0,-0.06662977155000001,0.10884681521528869,0.4682787773733654,0,-0.06802469742723431
1196,FR0000120644,DANONE SA,France,Processing of Food products nec,-0.016630564,-0.021216379,1,-0.06662977155000001,0.10884681521528869,0.4172229794705212,0,0.04836427754632194
1197,CH0038863350,NESTLE S.A.,Switzerland,Processing of Food products nec,-0.015969534,-0.017927593999999998,0,-0.06662977155000001,0.10884681521528869,0.4474377817455818,0,-0.2543786697561355
1200,NO0003733800,ORKLA ASA,Norway,Processing of Food products nec,-0.012005557,-0.013030644,0,-0.06662977155000001,0.10884681521528869,0.4924271550250323,0,-0.04642886231559677
1201,JP3931600005,YAKULT HONSHA CO LTD,Japan,Processing of Food products nec,-0.0077070609999999986,-0.007531743,0,-0.06662977155000001,0.10884681521528869,0.5429467865744139,0,-0.17987156254607392
1202,CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI AG,Switzerland,Processing of Food products nec,-0.006971201,-0.007817681,0,-0.06662977155000001,0.10884681521528869,0.5403198103102536,0,-0.2620269825196718
1203,JP3765400001,HOUSE SHOKUHIN GROUP HONSHA KK,Japan,Processing of Food products nec,-0.006491996,-0.006569414,0,-0.06662977155000001,0.10884681521528869,0.551787918013093,0,-0.3427615939643125
1205,TW0001216000,UNI PRESIDENT ENTERPRISES CORPORATION,Taiwan,Processing of Food products nec,-0.003743156,-0.004042743,0,-0.06662977155000001,0.10884681521528869,0.5750010087682289,0,0.06300946777519763
1207,517834107,LAS VEGAS SANDS CORP.,United States,"Recreational, cultural and sporting activities (92)",-0.024760005,-0.026857517,0,-0.016074769769230772,0.013145357904850382,-0.8202703424903025,-1,-0.12199282118639537
1208,254687106,WALT DISNEY CO,United States,"Recreational, cultural and sporting activities (92)",-0.00920937,-0.010099226,0,-0.016074769769230772,0.013145357904850382,0.45457444464299546,0,-0.15847364083285503
1211,GB00B15FWH70,CINEWORLD GROUP PLC,United Kingdom,"Recreational, cultural and sporting activities (92)",-0.038216122000000005,-0.041736457000000005,1,-0.016074769769230772,0.013145357904850382,-1.9521482348761738,-1,-0.11232045561265903
1212,AU000000VRL0,VILLAGE ROADSHOW LIMITED,Australia,"Recreational, cultural and sporting activities (92)",-0.027218031,-0.029297321,0,-0.016074769769230772,0.013145357904850382,-1.005872287881212,-1,-0.005635845075709609
1213,AU000000CWN6,CROWN RESORTS LTD,Australia,"Recreational, cultural and sporting activities (92)",-0.026782658,-0.027677065,0,-0.016074769769230772,0.013145357904850382,-0.8826153928063234,-1,0.05160189288656082
1215,MYL4715OO008,GENTING MALAYSIA BERHAD,Malaysia,"Recreational, cultural and sporting activities (92)",-0.025511912,-0.037232619,0,-0.016074769769230772,0.013145357904850382,-1.6095301005811635,-1,0.9028918292567311
1216,AU000000SGR6,STAR ENTERTAINMENT GROUP LTD,Australia,"Recreational, cultural and sporting activities (92)",-0.024113274,-0.023494855,0,-0.016074769769230772,0.013145357904850382,-0.5644642986883879,0,-0.012512732443937974
1217,SGXE21576413,GENTING SINGAPORE LTD,Singapore,"Recreational, cultural and sporting activities (92)",-0.018545935,-0.019311895,0,-0.016074769769230772,0.013145357904850382,-0.24625615020910085,0,-0.14138017840111244
1218,FR0000053324,COMPAGNIE DES ALPES,France,"Recreational, cultural and sporting activities (92)",-0.013902363,-0.017044345,1,-0.016074769769230772,0.013145357904850382,-0.0737579940985458,0,-0.02235376930516831
1220,GB00B1L5QH97,RANK GROUP PLC,United Kingdom,"Recreational, cultural and sporting activities (92)",-0.012221376,-0.013669856,1,-0.016074769769230772,0.013145357904850382,0.18294775894564316,0,-0.20130167580008568
1221,JP3198900007,ORIENTAL LAND COMPANY LTD,Japan,"Recreational, cultural and sporting activities (92)",-0.011703285,-0.013114421,0,-0.016074769769230772,0.013145357904850382,0.22520107787544236,0,-0.16004960633633009
1222,GB0031698896,WILLIAM HILL PLC,United Kingdom,"Recreational, cultural and sporting activities (92)",-0.0034787,-0.00469676,1,-0.016074769769230772,0.013145357904850382,0.8655534411149434,1,-0.34381623121426047
1225,IM00B7S9G985,PLAYTECH PLC,Isle of Man,"Recreational, cultural and sporting activities (92)",-0.001913387,-0.002496035,0,-0.016074769769230772,0.013145357904850382,1.032968053629067,1,-0.10076513150405002
1226,AU000000TAH8,TABCORP HOLDINGS LIMITED,Australia,"Recreational, cultural and sporting activities (92)",-0.001760318,-0.002396861,0,-0.016074769769230772,0.013145357904850382,1.0405124659393175,1,-0.3919355886212043
1227,SE0000412371,MODERN TIMES GROUP MTG AB,Sweden,"Recreational, cultural and sporting activities (92)",-0.000885189,-0.0006311859999999999,1,-0.016074769769230772,0.013145357904850382,1.1748317452453987,1,-0.5019132416524033
1228,GRS419003009,GREEK ORGANISATION OF FOOTBALL PROGNOSTICS SA,Greece,"Recreational, cultural and sporting activities (92)",-0.00083994,-0.000734938,1,-0.016074769769230772,0.013145357904850382,1.166939073113458,1,-0.2552695391705536
1229,GB00BGDT3G23,RIGHTMOVE PLC,United Kingdom,"Recreational, cultural and sporting activities (92)",-0.000392319,-0.000490522,1,-0.016074769769230772,0.013145357904850382,1.185532404825622,1,-0.38764279891490927
1230,SE0007871645,KINDRED GROUP PLC,Malta,"Recreational, cultural and sporting activities (92)",0.00097379,0.001034197,1,-0.016074769769230772,0.013145357904850382,1.3015215632065746,1,-1.6283775696141927
1232,911363109,"UNITED RENTALS, INC.",United States,Renting of machinery and equipment without operator and of personal and household goods (71),-0.012946845,-0.014529519,0,-0.013350498631578944,0.014696207113823195,-0.08022616715248067,0,0.031509212541238646
1233,384802104,WW GRAINGER INC,United States,Renting of machinery and equipment without operator and of personal and household goods (71),-0.002869451,-0.002454649,0,-0.013350498631578944,0.014696207113823195,0.7414055577190628,0,-0.43607197256000196
1234,91336L107,UNIVAR INC,United States,Renting of machinery and equipment without operator and of personal and household goods (71),-0.006128969000000001,-0.00589774,0,-0.013350498631578944,0.014696207113823195,0.5071212302505528,0,0.10385097766615271
1236,ZAE000026639,BARLOWORLD LIMITED,South Africa,Renting of machinery and equipment without operator and of personal and household goods (71),-0.019260251000000003,-0.019157516,0,-0.013350498631578944,0.014696207113823195,-0.3951371482073764,0,-0.12915105265241766
1237,JP3898400001,MITSUBISHI CORPORATION,Japan,Renting of machinery and equipment without operator and of personal and household goods (71),-0.018763474,-0.037988525,0,-0.013350498631578944,0.014696207113823195,-1.6764887822822412,-1,1.3463372031797531
1238,JP3893600001,MITSUI & CO LIMITED,Japan,Renting of machinery and equipment without operator and of personal and household goods (71),-0.018446705,-0.029797301,0,-0.013350498631578944,0.014696207113823195,-1.119118847539326,-1,5.375442523603042
1239,GB0000536739,ASHTEAD GROUP PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.016221823,-0.017811421,1,-0.013350498631578944,0.014696207113823195,-0.3035424265506663,0,-0.23299756723310075
1240,GB0009286963,VP PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.01537284,-0.015902853999999998,1,-0.013350498631578944,0.014696207113823195,-0.17367442828294913,0,-0.02263995465863262
1241,GB0000163088,SPEEDY HIRE PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.014059576,-0.0139625,1,-0.013350498631578944,0.014696207113823195,-0.04164349098247322,0,-0.0014262172516074248
1242,GB0005576813,HOWDEN JOINERY GROUP PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.007468092,-0.008426055,1,-0.013350498631578944,0.014696207113823195,0.33508262325365784,0,-0.17742197176894708
1243,IE00B00MZ448,GRAFTON GROUP PLC,Ireland,Renting of machinery and equipment without operator and of personal and household goods (71),-0.007111172,-0.006116806999999999,1,-0.013350498631578944,0.014696207113823195,0.4922148671118661,0,0.5175548955652605
1244,GB0007739609,TRAVIS PERKINS PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.005190749000000001,-0.006375100999999999,1,-0.013350498631578944,0.014696207113823195,0.4746393118682924,0,-0.12016918430003694
1247,GB00B0744B38,BUNZL PUBLIC LIMITED COMPANY,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.00316504,-0.003457391,1,-0.013350498631578944,0.014696207113823195,0.673174211206749,0,-0.14578663733466143
1248,GB0001826634,DIPLOMA PLC,United Kingdom,Renting of machinery and equipment without operator and of personal and household goods (71),-0.001889293,-0.001643353,1,-0.013350498631578944,0.014696207113823195,0.7966100056229644,0,-0.13034323160234906
1249,FR0010451203,REXEL S.A.,France,Renting of machinery and equipment without operator and of personal and household goods (71),-0.001788169,-0.001775232,1,-0.013350498631578944,0.014696207113823195,0.7876363296956597,0,-0.22432513089714404
1251,592688105,METTLER-TOLEDO INTERNATIONAL INC.,United States,Research and development (73),-0.007022538,-0.008177681,0,-0.020949944230769235,0.021868390599949862,0.5840513581643506,0,-0.0019362800916721923
1252,00287Y109,ABBVIE INC,United States,Research and development (73),-0.00713091,-0.007255215,0,-0.020949944230769235,0.021868390599949862,0.6262339776755512,0,-0.49903313844193914
1253,00846U101,"AGILENT TECHNOLOGIES, INC.",United States,Research and development (73),0.003715323,0.001319216,0,-0.020949944230769235,0.021868390599949862,1.0183264346311929,1,-0.6768226703501381
1255,CH0013841017,LONZA GROUP AG,Switzerland,Research and development (73),-0.040890965,-0.049529944000000006,0,-0.020949944230769235,0.021868390599949862,-1.306909149926026,-1,-0.12036424953097574
1256,GB0002074580,GENUS PLC,United Kingdom,Research and development (73),-0.037653197,-0.039677196,1,-0.020949944230769235,0.021868390599949862,-0.8563616825681584,-1,-0.18376386660607005
1258,ES0171996087,GRIFOLS SA,Spain,Research and development (73),-0.019547598,-0.017925643,1,-0.020949944230769235,0.021868390599949862,0.13829555572215577,0,-0.15281125188879685
1259,AU000000CSL8,CSL LIMITED,Australia,Research and development (73),-0.015683256,-0.011936166000000002,0,-0.020949944230769235,0.021868390599949862,0.4121829720194361,0,-0.16748618430592363
1260,FR0013154002,SARTORIUS STEDIM BIOTECH SA,France,Research and development (73),-0.00830099,-0.008677855,1,-0.020949944230769235,0.021868390599949862,0.5611793503815216,0,0.08899775144183558
1261,DK0015998017,BAVARIAN NORDIC AS,Denmark,Research and development (73),-0.007307119,-0.010376807,1,-0.020949944230769235,0.021868390599949862,0.4834894997162469,0,0.453229290432232
1264,548661107,"LOWE'S COMPANIES, INC.",United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.085570475,-0.010320335,0,-0.017559667373134333,0.02372611819559021,0.3051208087836236,0,-0.08484538068974691
1265,948849104,WEIS MARKETS INC,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.023320722,-0.025699216,0,-0.017559667373134333,0.02372611819559021,-0.3430628036059646,0,-0.0960956330449943
1266,501044101,KROGER CO,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.015561517,-0.017973538,0,-0.017559667373134333,0.02372611819559021,-0.01744367213607619,0,-0.003379856776669866
1269,931142103,WALMART INC,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.009421452,-0.011062248,0,-0.017559667373134333,0.02372611819559021,0.27385092325561955,0,-0.2062390422615495
1270,500255104,KOHL'S CORPORATION,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.008191124000000001,-0.008456807,0,-0.017559667373134333,0.02372611819559021,0.38366412483042467,0,-0.3084821986728475
1272,437076102,HOME DEPOT INC,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.005782025,-0.005767119,0,-0.017559667373134333,0.02372611819559021,0.4970281390289171,0,-0.3604038366992861
1273,872540109,TJX COMPANIES INC,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.005324058,-0.005916212,0,-0.017559667373134333,0.02372611819559021,0.49074422023651604,0,-0.23234329581777036
1274,278642103,EBAY INCORPORATED,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.005199647,-0.005375982,0,-0.017559667373134333,0.02372611819559021,0.5135136423369424,0,-0.046795477369827684
1278,886547108,TIFFANY & CO,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.002774675,-0.002673113,0,-0.017559667373134333,0.02372611819559021,0.6274332046403268,0,-0.2638414943964265
1279,01WA00003,WAL-MART DE MEXICO S.A.B. DE C.V.,Mexico,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.007217038,0.012992528,0,-0.017559667373134333,0.02372611819559021,1.2877030756262873,1,-2.1001298476417642
1280,8.76E+110,TARGET CORPORATION,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.011410667,-0.011883915,0,-0.017559667373134333,0.02372611819559021,0.2392195944715997,0,-0.26707156051411696
1286,HK0000083920,SUN ART RETAIL GROUP LIMITED,Hong Kong,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.059976057,-0.051894493,0,-0.017559667373134333,0.02372611819559021,-1.4471320316210519,-1,0.15847907478820641
1287,TREMGTI00012,MIGROS TICARET AS,Turkey,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.040397523,-0.040684521,0,-0.017559667373134333,0.02372611819559021,-0.9746581145820855,-1,0.011216093072843436
1288,ZAE000005443,PICK N PAY STORES LIMITED,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.034113418,-0.037942907000000005,0,-0.017559667373134333,0.02372611819559021,-0.8591055417845025,-1,-0.18192012525624207
1289,ZAE000058236,LEWIS GROUP LTD,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.034006538,-0.037167402,0,-0.017559667373134333,0.02372611819559021,-0.8264198325754781,-1,-0.15792682998666083
1290,ZAE000063863,WOOLWORTHS HOLDINGS LIMITED,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.032732195,-0.034033153,0,-0.017559667373134333,0.02372611819559021,-0.6943186192980975,0,-0.1917611206857449
1291,AU000000WES1,WESFARMERS LIMITED,Australia,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.024976743,-0.027031135,0,-0.017559667373134333,0.02372611819559021,-0.39920005239736417,0,-0.025877137741423504
1292,ZAE000200457,MR PRICE GROUP LTD,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.023125133,-0.026047625,0,-0.017559667373134333,0.02372611819559021,-0.35774742235092033,0,-0.37908488552427894
1295,ZAE000134854,CLICKS GROUP LIMITED,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.017345156,-0.015428275,0,-0.017559667373134333,0.02372611819559021,0.08983316847551062,0,-0.264686467860394
1296,TW0002912003,PRESIDENT CHAIN STORE CORP.,Taiwan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.017303331,-0.023349047,0,-0.017559667373134333,0.02372611819559021,-0.24400871559097664,0,-0.15532368395053475
1297,JP3422950000,SEVEN & I HOLDINGS COMPANY LTD,Japan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.016167504,-0.017875921,0,-0.017559667373134333,0.02372611819559021,-0.013329345502647187,0,-0.18483173833074368
1298,JP3870400003,"MARUI GROUP CO., LIMITED",Japan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.015820752,-0.016731012,0,-0.017559667373134333,0.02372611819559021,0.03492587225197037,0,0.7759466241965468
